Movie_ID,Title,Genre,Release_Year,Duration,Rating,IMDb_Rating,Votes,Director,Country,Language,Budget,Revenue,Date_Added,Age_Rating,Cast,Production_House
NF5417,The Devil All the Time (Extended Collector's Edition with Bonus Features and Director's Commentary),Sci-Fi/Comedy,2005,192mins,7.5,3.1,705124,Taika Waititi,Italy,Korean,,1605724177,"January 20, 2022",R,"Adam Driver, Morgan Freeman",Paramount Pictures
NF8887,Mulan,"Action,",2024,180mins,8.6,4.5,1460340,Greta Gerwig,Italy,french,,418794395,16/02/2024,TV-PG,,20th Century Studios
NF5213,The Prestige,"Romance,",1993,81 min,4.5,8.8,309764,Jane Campion,US,french,155025728,1578461650,15/02/2022,TV-MA,"Zendaya, Ryan Reynolds",Legendary Pictures
NF8650,The Silence of the Lambs,Fantasy | Thriller,2020,1h 58m,4.7,15.0,549847,Patty Jenkins,India,Ita,100845442,1319124714,20241122,NR,"Will Smith, Chris Evans, Lupita Nyong'o",New Line Cinema
NF7366,Kate,Sci-Fi/Comedy,2021,192,9.4,4.7,1854847,Christopher Nolan,USA,Hindi,$102886897,342596146,2016-01-12,R,"Lupita Nyong'o, Cate Blanchett, Margot Robbie",Warner Bros.
NF2150,Coming 2 America,"Action,",2016,N/A,7.3,7.3,1343001,Martin Scorsese,U.S.A,Ger,248090422,1666421460,2020-12-27,PG,,Paramount Pictures
NF1883,Those Who Wish Me Dead,drama,1997,187mins,4.8,8.3,439804,Akira Kurosawa,France,Kor,37276552,1770837727,28/09/2018,TV-14,"Florence Pugh, Julia Roberts",Walt Disney Pictures
NF3347,,Comedy,1996,1000,4.1,6.3,1691745,David Lynch,Japan,Japanese,134364110,560015476,2019-05-20,R,"Ryan Reynolds, Timothée Chalamet, Cate Blanchett, Florence Pugh",Columbia Pictures
NF8918,Leon The Professional,Horror/Comedy,1992,123 min,8.7,5.1,1198350,Alfonso Cuaron,South Korea,Hindi,"$23,056,135","1,114,259,023",2020-04-19,NR,"Charlize Theron, Florence Pugh, Adam Driver, Ana de Armas",Blumhouse Productions
NF6402,Nomadland,Animation  ,2021,2h 19m,6.0,3.8,938318,Denis Villeneuve,Germany,Ita,5070615,1526305554,"June 12, 2019",NC-17,"Dwayne Johnson, Zendaya, Ana de Armas, Robert Downey Jr.",Walt Disney Pictures
NF8913,The Midnight Sky,fantasy,2017,1h 29m,4.9,4.1,238471,Steven Spielberg,Italy,Spa,"$235,170,315",857817126,04/05/2015,NC-17,"Margot Robbie, Natalie Portman, Lupita Nyong'o, Jodie Foster",DreamWorks Animation
NF4419,Coming 2 America,"Drama, Drama",1993,162,6.3,7.8,557555,Ryan Coogler,Britain,french,26570251,0,2018-09-13,NR,"Chris Evans, Julia Roberts, Zendaya, Angelina Jolie",New Line Cinema
NF9605,Space Jam A New Legacy,Thriller,2004,170mins,5.6,7.3,148595,Christopher Nolan,United States,Spa,121542991,140475915,12/01/2023,TV-14,"Brad Pitt, Meryl Streep",Pixar Animation Studios
NF8616,There Will Be Blood, Horror,2011,143,5.9,15.0,1324978,Ryan Coogler,India,SPANISH,$83988312,1136993487,20150608,TV-14,"Al Pacino, Lupita Nyong'o, Charlize Theron",Lionsgate
NF7471,Call Me By Your Name,adventure,1990,N/A,5.0,15.0,894424,Jane Campion,United Kingdom,Korean,66235786,,21/08/2022,G,"Leonardo DiCaprio, Angelina Jolie",Paramount Pictures
NF7514,Welcome to Chechnya ,sci-fi,2004,77 min,8.2,6.0,1062816,Bong Joon-ho,U.K.,Ita,$225073411,"483,988,590","November 3, 2024",R,"Julia Roberts, Charlize Theron, Al Pacino, Morgan Freeman",Marvel Studios
NF7592,Army of the Dead,ADVENTURE,2021,180mins,9.0,5.4,"770,712",Patty Jenkins,Italy,Jap,$161652742,1624651281,2021-06-20,TV-14,"Meryl Streep, Charlize Theron",Amazon Studios
NF2210,Greyhound, Crime,2000,122mins,5.2,9.1,521505,Steven Spielberg,South Korea,Fre,$223317209,1954331075,20170609,TV-PG,"Robert Downey Jr., Robert De Niro",DC Films
NF4522,Mad Max Fury Road,"Romance, Drama",2009,173mins,4.7,15.0,1738866,Christopher Nolan,Italy,English,218132063,"1,117,193,341","September 21, 2015",TV-14,"Florence Pugh, Scarlett Johansson, Jodie Foster, Meryl Streep",Universal Pictures
NF5794,The Conjuring The Devil Made Me Do It,Comedy,1999,84mins,5.5,,1024008,Jordan Peele,Italy,Eng,"$169,651,965","302,089,378",2023-07-07,PG,"Morgan Freeman, Tom Hanks",Universal Pictures
NF9556,The Shawshank Redemption,Action  ,1996,,6.4,5.3,1531713,Zack Snyder,Italy,italian,25785647,1109842308,20151202,TV-MA,"Pedro Pascal, Will Smith",Marvel Studios
NF8326,The Godfather,DRAMA,2010,1h 39m,4.7,8.7,1260611,Rian Johnson,U.S.,hindi,210638763,1207538370,22/05/2020,TV-14,"Florence Pugh, Timothée Chalamet, Robert Downey Jr.",Apple TV+
NF5831,  The Departed  ,Action ,2007,115 min,,8.9,1223287,Ridley Scott,Japan,hindi,59727341,438011927,20241126,TV-14,"Adam Driver, Scarlett Johansson",DC Films
NF5800,Catch Me If You Can,"Crime,",1998,146mins,4.2,3.8,"974,748",Denis Villeneuve,United Kingdom,GERMAN,"$63,586,496",927854627,22/06/2022,TV-PG,"Adam Driver, Will Smith, Robert Downey Jr.",Columbia Pictures
NF6690,Spiral,Thriller,2012,104 min,,6.8,1027897,Bong Joon-ho,South Korea,Kor,$223663706,1848140369,"March 3, 2023",TV-PG,,DreamWorks Animation
NF8581,Malcolm & Marie,Thriller,2017,126mins,,3.0,84109,Jane Campion,US,Jap,187506501,971710438,"April 3, 2022",G,"Zendaya, Will Smith, Al Pacino, Viola Davis",
NF7541,Parallel Mothers,Romance/Comedy,2019,188,5.6,6.1,1492533,Billy Wilder,France,japanese,"$166,322,383",983278464,"November 6, 2021",PG,"Meryl Streep, Chris Evans, Jodie Foster",Pixar Animation Studios
NF7176,Night at the Museum Secret of the Tomb,Animation/Comedy,2022,177,6.0,6.7,178320,Ridley Scott,South Korea,Spanish,173649245,858272561,2020-07-04,NC-17,"Scarlett Johansson, Adam Driver",Legendary Pictures
NF9304,Summer of Soul ,ANIMATION,2021,75mins,5.8,8.3,663105,,France,hindi,22948845,1424688119,20170627,NR,"Charlize Theron, Ana de Armas",Focus Features
NF4078,The Harder They Fall,romance,2013,171mins,,15.0,1344875,Paul Thomas Anderson,Italy,Hin,149064531,1034617816,"September 21, 2024",TV-14,,20th Century Studios
NF8444,Three Billboards Outside Ebbing Missouri,Fantasy ,1992,167mins,7.4,4.1,1815197,Kathryn Bigelow,Germany,French,162451423,1857856043,20200428,TV-PG,"Florence Pugh, Zendaya, Denzel Washington, Angelina Jolie",Apple TV+
NF2479,Sound of Metal,"Sci-Fi,",2022,1h 27m,4.6,8.7,169866,Rian Johnson,India,english,200825034,"538,869,675",01/11/2021,TV-MA,"Robert De Niro, Zendaya, Cate Blanchett",New Line Cinema
NF3535,Luca,FANTASY,2002,159mins,5.8,8.7,"1,004,976",Spike Lee,Britain,french,$54390618,1921123412,13/10/2022,G,"Leonardo DiCaprio, Lupita Nyong'o, Angelina Jolie",Amazon Studios
NF6623,The Shawshank Redemption,Crime ,1995,94mins,9.2,8.5,195949,,India,Ger,212281778,,"July 27, 2023",NR,"Chris Evans, Charlize Theron, Lupita Nyong'o, Viola Davis",Amazon Studios
NF6626,To All the Boys Always and Forever,Horror ,2005,2h 23m,4.7,7.3,603718,,Britain,Korean,$200535238,1643249020,02/08/2018,TV-MA,"Angelina Jolie, Cate Blanchett, Timothée Chalamet, Robert De Niro",Legendary Pictures
NF7213,To All the Boys Always and Forever,"Adventure,",2016,179mins,6.7,6.3,479241,Billy Wilder,South Korea,german,$223631131,,25/06/2021,PG-13,"Adam Driver, Zendaya, Michael B. Jordan, Lupita Nyong'o",20th Century Studios
NF6530,Tenet,Sci-Fi,2020,N/A,6.9,7.6,219339,,South Korea,GERMAN,175842350,318995206,2015-11-03,TV-14,"Timothée Chalamet, Denzel Washington",HBO Films
NF9077,Phantom Thread,Horror/Comedy,2010,88mins,6.4,7.2,1255983,Paul Thomas Anderson,USA,GERMAN,220127581,"1,793,399,688",2016-07-26,G,"Natalie Portman, Pedro Pascal",Columbia Pictures
NF9978,Little Women,DRAMA,2014,154mins,8.0,4.0,195532,Tim Burton,Japan,German,,,"April 14, 2017",TV-14,"Florence Pugh, Robert Downey Jr.",
NF1483,ON THE RECORD,Drama  ,2020,152mins,8.4,4.6,365000,Spike Lee,Japan,French,31228823,,25/08/2016,G,"Natalie Portman, Angelina Jolie",Marvel Studios
NF5053,Ascension,COMEDY,2000,1000,9.0,6.2,1960638,Francis Ford Coppola,France,Spa,171184989,934206793,"November 21, 2023",TV-MA,"Scarlett Johansson, Brad Pitt, Adam Driver",DC Films
NF9013,Space Jam A New Legacy,horror,2023,197mins,7.8,,851104,Rian Johnson,Italy,Korean,95931950,"1,462,420,282",09/08/2024,G,"Timothée Chalamet, Denzel Washington",A24
NF8362,Parasite,Action ,2010,175,6.8,6.4,534225,Alfonso Cuaron,UK,GERMAN,"$49,067,403",1847608939,2021-12-27,R,"Denzel Washington, Julia Roberts",Columbia Pictures
NF3333,Interstellar (Extended Collector's Edition with Bonus Features and Director's Commentary),Crime ,2099,77 min,5.2,4.2,515924,Guillermo del Toro,France,Hindi,,813830426,07/06/2016,R,"Lupita Nyong'o, Jodie Foster, Florence Pugh",Paramount Pictures
NF4632,Se7en, Thriller,1992,155,7.8,5.7,"122,482",Guillermo del Toro,South Korea,Eng,102986462,95901277,"October 21, 2021",G,"Lupita Nyong'o, Morgan Freeman, Florence Pugh, Brad Pitt",DC Films
NF5883,Hubie Halloween,Sci-Fi | Thriller,1993,169,4.2,8.8,,Wes Anderson,India,Japanese,,430814622,20160507,TV-14,"Viola Davis, Oscar Isaac",20th Century Studios
NF8861,The Irishman,Crime  ,1890,81mins,5.8,8.0,1193711,Coen Brothers,U.S.A,HINDI,200162291,,03/07/2024,PG-13,,Netflix Originals
NF4878,Little Women,drama,2021,147,8.0,8.9,971527,Steven Spielberg,usa,Jap,162408092,1767222604,19/06/2021,TV-PG,"Michael B. Jordan, Angelina Jolie",Universal Pictures
NF9248,THE INVISIBLE MAN,Drama  ,2012,172 min,8.6,5.6,"1,109,657",Bong Joon-ho,Italy,French,,298927304,20200805,NR,"Ana de Armas, Denzel Washington, Sandra Bullock, Jodie Foster",Universal Pictures
NF1145,Minari,Comedy  ,1999,3h 13m,9.0,3.4,1357441,Ryan Coogler,US,Spa,,441455244,"January 23, 2019",R,"Angelina Jolie, Chris Evans, Morgan Freeman",20th Century Studios
NF8171,Spencer,COMEDY,1996,115 min,6.1,,1420675,Francis Ford Coppola,South Korea,spanish,240129031,464314018,20221202,NR,,Warner Bros.
NF9887,Mass,romance,2019,2h 59m,4.9,4.9,1426754,Paul Thomas Anderson,UK,French,165926132,222741017,"December 25, 2022",NR,"Adam Driver, Meryl Streep",DC Films
NF3495,The Godfather,HORROR,2014,163 min,5.1,3.9,"159,355",Stanley Kubrick,US,ENGLISH,128876774,904906659,11/02/2015,PG,"Charlize Theron, Meryl Streep",Walt Disney Pictures
NF6944,Avengers Endgame,Horror,2011,186mins,9.2,-1.0,738287,David Fincher,UK,Hin,,1662547377,"December 2, 2021",G,"Michael B. Jordan, Leonardo DiCaprio",
NF9690,Avengers Endgame, Documentary,2020,1h 44m,4.8,6.3,1633610,Alfonso Cuaron,Germany,KOREAN,-500000,362537269,2023-03-06,TV-MA,"Angelina Jolie, Julia Roberts",Marvel Studios
NF5675,The Mitchells vs the Machines, Thriller,2020,90mins,6.1,5.9,909069,Denis Villeneuve,Italy,Eng,22842649,1979075978,2019-10-18,PG-13,"Michael B. Jordan, Ana de Armas, Dwayne Johnson",Marvel Studios
NF1964,Raya and the Last Dragon,"Documentary,",2013,171,5.1,9.4,520892,Stanley Kubrick,Italy,hindi,37176232,1112755123,02/03/2016,G,"Tom Hanks, Will Smith, Oscar Isaac, Brad Pitt",
NF2722,The Shawshank Redemption,Crime,1991,98mins,4.2,3.8,1213028,Alfonso Cuaron,Italy,ITALIAN,75813250,1901475847,"November 6, 2021",NR,"Ryan Reynolds, Sandra Bullock, Florence Pugh, Viola Davis",Pixar Animation Studios
NF6349,Room, Romance,1991,181mins,5.8,3.2,1186284,,U.S.A,Spa,,,2017-02-17,R,"Lupita Nyong'o, Viola Davis",DC Films
NF6200,  Welcome to Chechnya  ,THRILLER,1999,137mins,7.5,6.6,47274,Denis Villeneuve,Italy,Spa,$29052897,524023641,02/03/2019,TV-MA,"Robert De Niro, Chris Evans, Angelina Jolie",Marvel Studios
NF4752,Spotlight,Thriller,2005,126mins,5.8,3.0,146869,Bong Joon-ho,France,german,-500000,1785133241,2018-04-17,TV-PG,"Jodie Foster, Sandra Bullock, Chris Evans",Focus Features
NF4666,Enola Holmes,Horror ,2011,153,,5.4,358296,Alfred Hitchcock,France,Fre,214378036,0,20231103,NR,"Timothée Chalamet, Zendaya, Chris Evans",Pixar Animation Studios
NF7060,A Quiet Place Part II,"Sci-Fi,",2007,72,,6.4,1544279,Sam Raimi,USA,french,232453797,651263152,"June 24, 2015",G,"Pedro Pascal, Tom Hanks, Cate Blanchett",Apple TV+
NF4609,The Revenant,animation,1994,2h 9m,7.3,7.7,1225841,James Cameron,South Korea,hindi,$43194461,1039287889,20181014,R,"Sandra Bullock, Robert De Niro, Florence Pugh, Brad Pitt",Warner Bros.
NF1262,Black Swan,"Comedy, Drama",1998,2h 27m,9.0,4.7,1495139,Chloé Zhao,Germany,italian,14283155,"312,639,328",2016-05-12,TV-PG,"Florence Pugh, Cate Blanchett, Ryan Reynolds",DreamWorks Animation
NF7619,Avengers Endgame ,"Sci-Fi, Drama",2001,166mins,7.7,,1715979,Spike Lee,Italy,Korean,"$22,682,698",0,"April 1, 2023",TV-PG,"Angelina Jolie, Julia Roberts, Michael B. Jordan",DC Films
NF3229,Cast Away, Drama,2002,101mins,5.2,7.4,1426996,Zack Snyder,India,hindi,154369152,1472584569,20180703,TV-PG,"Robert Downey Jr., Zendaya, Charlize Theron, Dwayne Johnson",Blumhouse Productions
NF6746,,drama,1997,151mins,9.1,,1133595,Jordan Peele,India,JAPANESE,115379605,1950661362,2023-11-14,TV-PG,"Denzel Washington, Leonardo DiCaprio, Margot Robbie",
NF4928,Arrival,"Documentary,",2015,112mins,5.4,8.9,1797123,Billy Wilder,Japan,Spanish,110830034,528044291,04/01/2019,PG-13,"Lupita Nyong'o, Timothée Chalamet",Apple TV+
NF7949,The Lost Daughter, Comedy,2018,175,9.2,4.3,673004,Jordan Peele,India,German,$53483334,1967479117,"November 7, 2023",NC-17,"Lupita Nyong'o, Chris Evans, Cate Blanchett, Julia Roberts",
NF9509,The Shawshank Redemption,Fantasy,2003,1h 49m,8.2,6.8,1448918,Bong Joon-ho,South Korea,KOREAN,-500000,1707262360,2015-10-22,R,"Angelina Jolie, Zendaya, Ryan Reynolds",Blumhouse Productions
NF5333,,DRAMA,2023,106,,8.1,"1,896,092",Coen Brothers,Japan,FRENCH,-500000,,23/09/2019,TV-PG,"Florence Pugh, Natalie Portman, Scarlett Johansson, Robert Downey Jr.",Universal Pictures
NF2679,Ron's Gone Wrong, Comedy,2011,79,7.3,7.2,1028728,Wong Kar-wai,South Korea,Spanish,140829868,,20/05/2023,R,"Ryan Reynolds, Julia Roberts",Focus Features
NF7535,  The Umbrella Academy  ,crime,2006,75,,6.2,1634713,Jordan Peele,Britain,Spanish,174678168,0,27/08/2015,NC-17,"Scarlett Johansson, Florence Pugh",New Line Cinema
NF1244,A Beautiful Mind,documentary,2019,150 min,4.4,5.4,"1,490,451",Chloé Zhao,Italy,Hin,38201019,1221445788,20220112,TV-14,"Al Pacino, Adam Driver, Lupita Nyong'o",Focus Features
NF2807,The Silence of the Lambs, Romance,1992,1h 31m,5.6,5.1,931142,Wong Kar-wai,India,japanese,240683870,1021608141,20200301,TV-PG,"Angelina Jolie, Timothée Chalamet, Adam Driver, Brad Pitt",Marvel Studios
NF3955,Shang-Chi and the Legend of the Ten Rings,DOCUMENTARY,2020,1h 41m,4.4,4.5,221222,David Fincher,Japan,ENGLISH,121048021,971448912,2022-02-19,NR,"Al Pacino, Meryl Streep, Scarlett Johansson, Denzel Washington",DreamWorks Animation
NF3722,Attica, Drama,2009,170mins,4.1,7.6,1698770,Sofia Coppola,usa,italian,176666412,"1,071,323,506","August 22, 2021",G,"Morgan Freeman, Dwayne Johnson, Timothée Chalamet",Marvel Studios
NF6927,Don't Look Up,Sci-Fi/Comedy,1991,177mins,6.5,-1.0,249759,Greta Gerwig,United States,spanish,222636923,77219497,27/06/2021,NR,"Adam Driver, Denzel Washington, Margot Robbie, Ana de Armas",New Line Cinema
NF2393,Schindler's List, Animation,1998,1h 59m,9.4,7.6,"7,754",Bong Joon-ho,US,japanese,,599135621,19/12/2020,PG,"Tom Hanks, Meryl Streep, Florence Pugh",Marvel Studios
NF2351,Interstellar,Documentary  ,2007,188 min,6.9,7.3,1441018,Peter Jackson,Japan,Japanese,175667061,635309335,12/12/2020,PG-13,"Lupita Nyong'o, Oscar Isaac",Pixar Animation Studios
NF9121,Joker, Documentary,2099,172,7.4,8.6,1498075,Quentin Tarantino,Japan,Korean,$174526783,1016585563,20160820,TV-MA,"Florence Pugh, Tom Hanks, Jodie Foster",Netflix Originals
NF9693,The Shape of Water,romance,1999,,5.3,3.3,1159776,Guillermo del Toro,Germany,french,$127035281,796999906,2022-07-15,PG,"Charlize Theron, Ryan Reynolds",HBO Films
NF7343,Se7en,"Thriller,",1994,1000,5.8,9.2,1956836,Peter Jackson,Japan,Kor,147929241,1188146198,2017-10-27,TV-PG,"Lupita Nyong'o, Jodie Foster, Robert Downey Jr., Cate Blanchett",
NF6877,FREE GUY, Adventure,2014,2h 46m,9.1,6.8,206151,Denis Villeneuve,South Korea,Korean,$52050586,856238355,"March 8, 2023",NC-17,"Margot Robbie, Meryl Streep, Tom Hanks, Jodie Foster",
NF7045,Summer of Soul,HORROR,2020,160,4.7,5.9,798885,Tim Burton,South Korea,japanese,117428088,298291720,2018-07-18,PG-13,"Charlize Theron, Scarlett Johansson, Robert Downey Jr.",Netflix Originals
NF8496,The Departed,"Action,",1995,136mins,4.4,4.5,1669679,Greta Gerwig,Japan,ITALIAN,195892994,1401589151,"February 18, 2020",TV-14,"Angelina Jolie, Michael B. Jordan",HBO Films
NF1670,Two of Us,Drama,1990,3h 0m,4.3,-1.0,1646916,Patty Jenkins,France,FRENCH,"$197,277,452","1,256,860,758",2016-05-08,TV-MA,"Michael B. Jordan, Florence Pugh",Walt Disney Pictures
NF1633,Cherry,"Sci-Fi,",2015,78mins,,3.3,255939,Bong Joon-ho,South Korea,HINDI,16582966,"424,188,882","July 2, 2016",PG,,A24
NF4633,C'mon C'mon, Thriller,2014,136mins,9.1,7.3,216985,Peter Jackson,UK,SPANISH,$48986878,,2022-06-27,PG,"Tom Hanks, Zendaya, Cate Blanchett",Paramount Pictures
NF5874,The White Tiger,Adventure/Comedy,2013,182 min,6.0,6.3,1197604,David Lynch,France,French,"$19,681,621",1253815963,"December 18, 2022",PG,"Dwayne Johnson, Sandra Bullock",Legendary Pictures
NF5283,Fear Street Part Two 1978,Documentary,2023,190 min,4.5,9.1,"334,572",Spike Lee,Italy,Hin,,,2018-02-05,NR,"Adam Driver, Tom Hanks",Amazon Studios
NF5024,Red Notice,FANTASY,1994,,7.3,8.8,437758,Coen Brothers,India,Fre,54644891,1067254000,2021-06-19,TV-MA,"Al Pacino, Meryl Streep",Apple TV+
NF9115,HUBIE HALLOWEEN,Romance ,2000,193mins,4.6,9.6,1686976,Alfred Hitchcock,India,Hin,$1820666,"1,253,961,173",04/08/2018,NR,"Pedro Pascal, Julia Roberts, Brad Pitt",Paramount Pictures
NF8046,Bird Box,"Fantasy, Drama",1890,1h 32m,9.0,7.1,1193801,Stanley Kubrick,South Korea,ITALIAN,129469495,644875895,20220618,R,"Jodie Foster, Meryl Streep",DC Films
NF3868,Birdman,documentary,2003,100mins,6.0,5.8,190502,Patty Jenkins,India,Fre,,902073096,12/02/2021,NC-17,"Florence Pugh, Dwayne Johnson",Paramount Pictures
NF4209,  Whiplash  ,"Documentary,",2099,169mins,6.8,3.5,1344926,Jordan Peele,Italy,Korean,"$156,899,437",1927610436,20160325,NC-17,"Lupita Nyong'o, Chris Evans",Apple TV+
NF4728,Two of Us ,"Animation, Drama",2022,106 min,4.9,4.9,220892,Bong Joon-ho,Japan,hindi,"$22,978,204",1980781769,20201213,PG,"Robert De Niro, Jodie Foster, Ana de Armas, Lupita Nyong'o",Lionsgate
NF3532,Night at the Museum Secret of the Tomb,Comedy | Thriller,2009,83mins,4.8,6.2,,Guillermo del Toro,India,spanish,"$42,238,241",,09/05/2016,NC-17,"Will Smith, Al Pacino, Robert De Niro, Cate Blanchett",Blumhouse Productions
NF6851,The Unforgivable, Drama,2002,151,7.6,4.0,1693969,Wes Anderson,France,ENGLISH,"$59,965,353",1376290290,27/05/2021,TV-MA,"Ana de Armas, Adam Driver, Viola Davis",Lionsgate
NF8425,The Usual Suspects,Action  ,2001,197 min,8.1,9.4,1288636,Paul Thomas Anderson,usa,GERMAN,65024890,"1,471,784,786",14/07/2019,PG,"Will Smith, Zendaya, Margot Robbie, Ryan Reynolds",Apple TV+
NF7726,Project Power,Animation | Thriller,2023,137 min,6.2,6.7,1367076,David Lynch,India,Jap,"$235,874,706",502267690,20210926,PG,"Dwayne Johnson, Brad Pitt, Lupita Nyong'o",Focus Features
NF2082,Clifford the Big Red Dog,Animation,1999,102mins,7.1,7.4,440981,James Gunn,India,german,"$240,746,985",159830677,20210724,TV-PG,,Walt Disney Pictures
NF1549,Time,Documentary  ,2016,200mins,7.8,5.4,567868,Tim Burton,UK,Jap,41097157,622219360,"September 15, 2016",TV-PG,,20th Century Studios
NF2802,Promising Young Woman,"Comedy,",2012,167mins,6.0,7.3,920061,Spike Lee,India,FRENCH,7566780,"1,843,317,417",20230601,TV-MA,"Cate Blanchett, Will Smith, Margot Robbie",Apple TV+
NF2387,The Unforgivable,Thriller/Comedy,2014,,6.7,,883215,Billy Wilder,Britain,hindi,133590952,420036608,05/02/2022,TV-14,"Michael B. Jordan, Charlize Theron, Adam Driver",Focus Features
NF2130,Venom Let There Be Carnage,Drama,2004,133,6.6,6.7,1856740,Sofia Coppola,India,Ita,"$189,708,306",1213367749,20160320,G,"Adam Driver, Robert De Niro",Walt Disney Pictures
NF5789,Shang-Chi and the Legend of the Ten Rings,Sci-Fi,2013,94mins,9.5,7.3,"326,351",Peter Jackson,United States,FRENCH,30932731,724939809,20160925,NR,"Robert De Niro, Pedro Pascal, Margot Robbie",Blumhouse Productions
NF4826,Moonlight,crime,2020,95mins,5.1,-1.0,1199445,,Italy,FRENCH,147803059,1002551908,04/08/2017,NR,"Chris Evans, Will Smith",Paramount Pictures
NF5031,Pulp Fiction,drama,2021,196 min,5.0,5.4,1741510,Bong Joon-ho,U.S.,French,216442451,826004957,20150407,R,"Lupita Nyong'o, Ryan Reynolds",DreamWorks Animation
NF1544,Old,Crime/Comedy,1890,1h 14m,9.0,3.4,1504028,Greta Gerwig,U.S.A,Ger,186898411,1539107995,"November 7, 2018",NC-17,,Lionsgate
NF2280,Bad Boys for Life,drama,1993,1000,5.6,5.7,1829744,Alfonso Cuaron,United Kingdom,Hin,147050086,238201114,"August 9, 2024",G,"Zendaya, Robert Downey Jr., Sandra Bullock",Universal Pictures
NF6924,Leon The Professional,Crime,1996,73mins,9.0,5.2,258747,Denis Villeneuve,India,Jap,142151723,332967589,20240110,TV-MA,"Al Pacino, Pedro Pascal, Angelina Jolie",Legendary Pictures
NF2979,Ascension, Drama,2006,2h 15m,9.3,8.8,1590262,J.J. Abrams,India,SPANISH,131891837,"1,571,347,637","September 28, 2023",TV-MA,"Julia Roberts, Chris Evans, Oscar Isaac, Pedro Pascal",Pixar Animation Studios
NF3251,Flee,Romance,2004,1h 29m,4.1,,1673433,Ridley Scott,India,Ita,20821297,1107374693,20180409,PG,"Morgan Freeman, Robert Downey Jr.",Paramount Pictures
